INDEX,CARD,ORI1,ORI2,ORI3,ENV1,ENV2,CLA1,CLA2,CLA3,EXC1,EXC2,EXC3,NEW1,NEW2,INF1,INF2,INF3,PRICE,Y,Cluster
408,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,3,1
408,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,4,1
408,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,4,1
408,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,6,1
408,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,3,1
413,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,0,1
413,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,1,1
413,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,1,1
413,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,3,1
413,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,6,1
413,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,2,1
413,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,2,1
413,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,8,1
413,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,9,1
413,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,4,1
413,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,10,1
413,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1
413,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,1,1
413,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,3,1
413,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,3,1
413,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,7,1
413,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,3,1
413,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,3,1
414,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,0,0
414,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,10,0
414,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,3,0
414,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,10,0
414,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0
414,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,0,0
414,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,10,0
414,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,5,0
414,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0
414,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,5,0
414,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,5,0
414,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,5,0
414,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,10,0
414,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,0,0
414,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,5,0
414,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,10,0
414,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,10,0
414,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,0,0
415,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,0,1
415,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,0,1
415,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,0,1
415,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,0,1
415,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,6,1
415,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,0,1
415,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
415,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,0,1
415,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,10,1
415,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1
415,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,10,1
415,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1
415,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,10,1
415,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,0,1
415,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,8,1
415,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1
415,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,10,1
415,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,0,1
416,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,2,1
416,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,1,1
416,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,2,1
416,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,5,1
416,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,8,1
416,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,2,1
416,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,3,1
416,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,2,1
416,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,2,1
416,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,2,1
416,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,7,1
416,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,2,1
416,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,8,1
416,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,2,1
416,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,8,1
416,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,2,1
416,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,9,1
416,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,2,1
417,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,0,1
417,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,1,1
417,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,0,1
417,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,1,1
417,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,6,1
417,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,1,1
417,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1
417,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,1,1
417,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,7,1
417,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1
417,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,6,1
417,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1
417,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,3,1
417,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,0,1
417,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,3,1
417,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1
417,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,4,1
417,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,1,1
420,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,2,1
420,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,1,1
420,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,2,1
420,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,4,1
420,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,7,1
420,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,7,1
420,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,5,1
420,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,7,1
420,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,3,1
420,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,2,1
420,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,1,1
420,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,4,1
420,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,3,1
420,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,3,1
420,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,1,1
420,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,2,1
420,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,2,1
420,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,1,1
421,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,2,0
421,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,5,0
421,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,1,0
421,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,1,0
421,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0
421,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,1,0
421,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,6,0
421,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,1,0
421,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,3,0
421,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,7,0
421,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,6,0
421,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0
421,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,7,0
421,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,3,0
421,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,5,0
421,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,6,0
421,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,1,0
421,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,4,0
422,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,0,0
422,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,5,0
422,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,3,0
422,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,4,0
422,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0
422,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,0,0
422,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,5,0
422,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,6,0
422,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0
422,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,5,0
422,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,5,0
422,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,4,0
422,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,5,0
422,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,0,0
422,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,4,0
422,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,5,0
422,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,5,0
422,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,0,0
423,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,0,1
423,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,1,1
423,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,2,1
423,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,3,1
423,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,7,1
423,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,0,1
423,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
423,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,3,1
423,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,9,1
423,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1
423,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,9,1
423,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1
423,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,6,1
423,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,3,1
423,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,6,1
423,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,3,1
423,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,7,1
423,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,0,1
424,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,0,0
424,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,10,0
424,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,0,0
424,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,7,0
424,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0
424,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,0,0
424,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,7,0
424,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,0,0
424,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0
424,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
424,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,0,0
424,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0
424,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,7,0
424,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,1,0
424,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,0,0
424,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,7,0
424,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,7,0
424,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,7,0
427,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,0,1
427,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,0,1
427,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,0,1
427,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,0,1
427,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,10,1
427,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,4,1
427,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
427,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,0,1
427,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,10,1
427,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1
427,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,10,1
427,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1
427,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,10,1
427,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,0,1
427,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,10,1
427,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1
427,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,10,1
427,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,0,1
431,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,3,1
431,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,1,1
431,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,4,1
431,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,5,1
431,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,2,1
431,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,3,1
431,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,5,1
431,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,5,1
431,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,8,1
431,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,8,1
431,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,8,1
431,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,7,1
431,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,6,1
431,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,6,1
431,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,3,1
431,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,3,1
431,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,5,1
431,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,6,1
433,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,6,1
433,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,7,1
433,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,6,1
433,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,7,1
433,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,6,1
433,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,6,1
433,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1
433,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,8,1
433,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,6,1
433,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,5,1
433,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,1,1
433,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1
433,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,5,1
433,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,0,1
433,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,0,1
433,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1
433,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,0,1
433,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,0,1
434,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,0,1
434,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,2,1
434,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,2,1
434,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,2,1
434,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,4,1
434,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,4,1
434,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,4,1
434,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,5,1
434,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,5,1
434,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,8,1
434,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,8,1
434,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,4,1
434,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,3,1
434,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,3,1
434,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,8,1
434,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,8,1
434,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,8,1
434,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,0,1
435,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,10,0
435,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,9,0
435,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,3,0
435,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,1,0
435,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,2,0
435,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,9,0
435,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,10,0
435,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,5,0
435,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,10,0
435,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,7,0
435,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,7,0
435,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0
435,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,8,0
435,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,8,0
435,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,5,0
435,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,6,0
435,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,2,0
435,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,7,0
438,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,5,0
438,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,7,0
438,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,4,0
438,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,3,0
438,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,4,0
438,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,6,0
438,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,5,0
438,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,6,0
438,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,8,0
438,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,8,0
438,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,7,0
438,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,5,0
438,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,5,0
438,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,2,0
438,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,2,0
438,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,5,0
438,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,7,0
438,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,4,0
439,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,0,1
439,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,2,1
439,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,1,1
439,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,10,1
439,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,2,1
439,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,0,1
439,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
439,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,10,1
439,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,10,1
439,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,2,1
439,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,10,1
439,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1
439,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,0,1
439,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,10,1
439,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,0,1
439,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,10,1
439,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,2,1
439,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,2,1
443,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,6,0
443,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,6,0
443,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,3,0
443,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,3,0
443,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,7,0
443,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,6,0
443,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,6,0
443,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,6,0
443,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,5,0
443,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,6,0
443,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,8,0
443,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,5,0
443,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,4,0
443,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,5,0
443,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,8,0
443,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,6,0
443,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,7,0
443,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,5,0
445,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,2,1
